Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.2040910575174,79.6114488473848,77.7903871081782,78.4579539197218,79.1869329770026,79.3193081563145,78.9738225047206,78.3647221209438,79.2542556317962,79.1426120655608,78.3300233770905,77.5561547357465,77.7336427408946,78.5384429771645,77.9349317672905,78.0809457508779,78.1089116230743,77.9827883948906,77.0470225009081,77.5774660421546,75.7135622523074,74.6528191627611,73.1865442433771,72.2325804041222,72.7170196904253,73.339891666412,72.8428194718611,72.7571519329351,71.906862473446,71.4398709500275,73.3285283869645,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6492794434322,22.5904537815126,25.8424070930013,26.7999609069586,27.3390033720495,28.7000931098696,28.4565566458519,27.8021445866482,27.4042516418942,28.0925963661063,28.0068348770361,27.0383106856084,27.882881773399,27.2502846868445,26.9271026682135,27.2333608360836,26.6335847609307,26.8431092436975,28.4953543493719,30.2776979308636,29.7265690627625,30.2495982731742,30.1846016646849,30.3387854927225,30.1999766218586,31.1755146888735,31.3734949541816,31.1677364093193,32.2826634877384,31.6559924886778,34.2609139465875,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.6363722930754,54.6966064824886,54.1525020316944,54.0745773556611,52.9489181705338,51.8197161177282,51.2621451760216,50.0797835122965,50.1520740240766,49.2871539285803,49.1786444751449,49.1670993642818,47.9380788404799,47.6673480035601,46.9997926724521,46.222419891066,45.2453053396588,43.5322600697748,41.4480675621599,39.4741030953443,38.1566630116378,36.8092713088936,36.3851888844937,36.6107558472827,35.5096522398152,34.8834168535168,34.2074772429003,33.5888874710393,33.8834998158718,34.4293579877468,36.8864659122341,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.6363722930754,54.6966064824886,54.1525020316944,54.0745773556611,52.9489181705338,51.8197161177282,51.2621451760216,50.0797835122965,50.1520740240766,49.2871539285803,49.1786444751449,49.1670993642818,47.9380788404799,47.6673480035601,46.9997926724521,46.222419891066,45.2453053396588,43.5322600697748,41.4480675621599,39.4741030953443,38.1566630116378,36.8092713088936,36.3851888844937,36.6107558472827,35.5096522398152,34.8834168535168,34.2074772429003,33.5888874710393,33.8834998158718,34.4293579877468,36.8864659122341,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.7235942692161,71.4000074927214,72.052987934556,72.973559128037,73.6882287927643,73.3062196050858,72.4116833248631,71.5890002468978,72.2743605643929,72.8010318142734,72.6431059468747,72.5205626381098,72.0035422141919,71.3143236451567,70.8052521152658,70.5237330831511,70.6146202545352,70.1100750427751,69.9762964238958,70.0369831155563,70.5522525849335,69.9549214765695,68.9684304535012,67.8510971013982,67.6303707658131,68.0255515815612,67.9625238161754,67.8175544668556,67.6660713231228,68.1693850218034,70.2701133853785,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.6281445390841,69.3159487911603,69.904237162278,70.8868482419797,71.6727713477934,71.2847123258534,70.3448821479811,69.4514591633466,70.1775504003607,70.7351289782245,70.5400343332986,70.4524235346665,69.9053903195362,69.1935368446526,68.6608003736634,68.3182126979773,68.4180768896989,67.8663224633458,67.7239994269514,67.7883988057594,68.3351794871795,67.7396369252933,66.674351242875,65.5633636661379,65.3661479603073,65.7662775656608,65.7628766382921,65.5572534348578,65.4505889650284,66.056261685499,68.169313816785,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.7235942692161,71.4000074927214,72.052987934556,72.973559128037,73.6882287927643,73.3062196050858,72.4116833248631,71.5890002468978,72.2743605643929,72.8010318142734,72.6431059468747,72.5205626381098,72.0035422141919,71.3143236451567,70.8052521152658,70.5237330831511,70.6146202545352,70.1100750427751,69.9762964238958,70.0369831155563,70.5522525849335,69.9549214765695,68.9684304535012,67.8510971013982,67.6303707658131,68.0255515815612,67.9625238161754,67.8175544668556,67.6660713231228,68.1693850218034,70.2701133853785,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.8664420124684,25.5158581831627,25.7813755695169,25.8637190350348,25.945418877971,25.1072846158651,25.3426322711519,24.9883015153966,25.0646471530717,25.3293313451035,24.7576902058413,23.9539036010756,23.3936017651862,21.9360208050356,19.972600701939,18.430436768434,17.7588234927998,16.7774713255611,16.4144187151124,16.110203195669,15.363151286548,14.378550940055,14.2589863945024,14.1934413509233,14.3687879721054,14.5429189160572,14.9096847055022,15.1318149947337,15.3128112264645,15.8640951439244,16.5853427587953,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6761728451138,16.8275092292776,17.1858871999502,17.2074395489013,17.3572712155107,17.4243468135946,17.4450890685685,17.4743432804444,17.6182879337665,17.8778259194218,17.5262813966932,17.2141012541802,17.2206557859887,17.067470633117,16.7834791518651,16.6370993331808,16.7290772224366,16.5374660334277,16.6569817886533,17.0654993607187,16.7414815095897,16.6987205578704,16.8962150785112,17.1692464159295,17.3299951573821,17.4035082673572,17.6281084915531,17.8541835016377,18.1052270747944,18.5751641385934,19.7355641050053,..,..,..,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.00472257,0.0045614,0.0878913,0.105809,1.22415,2.10712,1.9,1.84,3.55,4,5,5.45455,5.9,7,8.26,11,13.5,16.8,17.6,17.0485,16.5143,17.1917,17.7089,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.0112,0.0322,0.0486,0.065,0.0814,0.114097,0.325798,0.390081,0.9719,2.42039,6.04389,9.60999,15.0361,23.86,41.2,45,47,49.4,51.8,54.3,56.9,59.6,62.4,65.4,68.5504,72.2377,79.3237,82.6137,83.1356,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.000361,0.00177,0.00174,0.0103,0.0202,0.2,0.491706,0.646114,1.59164,2.19536,4.63448,5.84394,7.37598,9.45119,10.18,11.23,12.5,14.9,18.2,22.5,29.5,38.2,42.9455,47.6911,49.0385,55.7907,63.4727,72.2124,74.8319,76.9081,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,1.53,3.05,6.89,7.64,10.5388,..,11.2605,13.5464,26.838,37.6058,48.9368,70.87,70.04,78.53,81,81,82.7,84.4,86.1,87.9,89.7,91.5675,..,90.7187,93.2056,93.8975,94.4855,95.4456,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.000776,0.00567,0.0185,0.072,0.105046,0.136014,0.270377,0.370682,0.464815,1.14337,1.5,1.7,1.9,2.3,2.8,4.7,7.7,13,21.3623,22,23.2,26,29,32.1294,36.6347,39.3876,42.0719,44.7581,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,2.2,2.86,3.48,4.07,5.3,6.48223,8.89929,12.5,17.2286,24.2665,27,30,34,38,42,47,52,58,63.4,67.78,70,70.9743,71.9621,72.9637,73.9792,75.0089,76.0528,77.1648,77.5756,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0.00299,0.0295,0.0437,0.0863,0.142,0.28,0.831,3.28,7.03868,9.78081,10.8821,11.9137,16.0367,17.7206,20.9272,25.9466,28.1126,34,45,51,55.8,59.9,64.7,68.0431,70.969,74.2949,77.7,79.947,85.5144,87.1507,88.3754,89.229,89.6672
Individuals using the Internet (% of population),IT.NET.USER.ZS,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00912,0.0527,0.0946,0.112,0.129,0.971,1.30047,1.63109,1.96041,4.57522,4.89901,5.25298,5.63179,6.02125,6.21,15.3,25,32,37.5,41.9,54.6228,59.1008,64.346,64.7449,68.2451,66.5439,76.5077,78.6123,77.0277,79.9966,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,2.77,..,..,4.51,15.4428,17.1,18.8,20.8,23,25.4,28,30.9,52,58,62,69,74,78.9,83.78,88.6612,93.5425,97.17,..,..,..,..,..,..,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.585,1.1,1.77,1.97,2.23,2.76,3.28,16.4,30.8,40.8,46.7561,52.6893,..,..,..,63,66,69.45,71.67,74.25,76,79.4877,79,83.4535,84,84.5605,86.54,86.545,90,93.6099,94.6935,96.9722,97.0424,97.0631,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.13,0.259,0.643,0.765,1.39,1.89,6.91,9.53,15.4,23,33.7301,39.1855,36.56,42.7,54.28,58,63.6,69.37,72.87,73.45,75.17,78.74,80.03,80.6188,80.9958,83.9401,84.3237,87.9356,87.4791,87.7522,87.5294,92.5292,93.6141,95.3347,94.9197
Individuals using the Internet (% of population),IT.NET.USER.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00143,0.00206,0.00635,0.0252,0.0375,0.0992,0.147758,0.305565,4.99971,..,..,8.03038,11.9922,14.54,17.08,27.4,46,50,54.2,73,75,77,78.2,79,79.8,81.1,84.6,86,88,89,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.96,1.75,1.36,2.34,3.76,8,11.8,18,20,22,25,26,27,31.54,33.88,43,65,71.7482,72,76.92,78,80,80.6,83,90.6933,92.4437,94.3479,94.7326,94.8186,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.346,0.843,1.65,3.22,4.72,6.15373,15.0386,18.0507,21.5549,21.4587,21.3037,28.244,32.91,51.95,53,55,77,88,90,90.5031,93.4783,98,95.8781,98.6447,99.7015,99.671,100,100,100,100
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.000751,0.00368,0.0362,0.0710394,0.129808,0.13992,0.163878,0.199036,0.241637,1,1.8,2.5,3.1,3.7,4.5,5,6.63,11.9,12.9,18.1,21.5,25.6,30.4,36.1091,38.9174,41.6165,44.5027,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.00775,0.389,0.783,1.97,2.38,3.97368,11.9365,27.8363,39.6896,49.8,52.5,55.3,58.2,61.4,64.7,65.1,66.5,71.2,71.8,71.9,72,72.2,72.3,72.4,74.1791,76.002,77.8697,79.4451,79.9923,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.000486,0.00292,0.0293,0.049,0.0739,0.495,1.8604,4.30062,8.95097,..,..,..,16.2,19.7,23,27.43,31.8,39.6489,46.91,54.17,59.0163,62.2304,71.113,74.4364,79.1299,82.7892,85.0879,86.8884,89.5073,91.5125,94.2618
Individuals using the Internet (% of population),IT.NET.USER.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00101,0.0201,0.1,0.199,0.696,0.992,2.97,4.94,7.89,13.8,29.4317,31.2884,46.33,49.97,53.86,55.82,61.9819,66.7604,68.8573,74.5441,77.6398,81.61,80.72,82.1702,85.0012,85.0529,86.5165,87.6797,88.6473,90.2754,91.5264,92.7887,94.0078,94.6263,95.7758
Individuals using the Internet (% of population),IT.NET.USER.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.0454,0.883,1.29,2.09,4.08,5.96384,..,5.68425,..,9.8,17,24,24.6,26.3,27.2,28.2,30.7,31,33.6,38.7,41.59,44.5757,48.8771,53.5936,58.7652,64.4359,70.6537,71.8096,72.3595,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.00169,0.0246,0.0479,0.155,0.225248,0.363418,0.702946,0.951327,1.18254,1.27103,1.53785,1.79,1.85,2.24,3.13,4.14832,4.5,4.9,6,11.255,14.5,18.7,19,20.5,22.1206,28.2047,30.0134,32.2083,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,6.84,16.2,24.2,32.1,39.9,42.9499,47.5097,52.0316,56.522,60.9909,65.4471,69.8997,74.3506,82.3,83.25,84.21,88.336,91.2993,95.3,96.8,98.3236,98,98.37,..,..,..,..,..,..,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,0.138,0.400944,0.864629,1.6758,2.43691,3.15698,3.84711,4.51832,5.92,6.55,7.17,13.6,14.4,15.6,22.4,30.3,39.8,46.5,54.3,63.5,74.1794,76.8508,85.6369,86.2903,88.426,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.0668,0.196,0.448,0.626,0.982,1.44276,2.12046,3.11719,3.5086,4.43992,5.22758,6.20067,10.4992,12.5,16.8,22.4,30,35.34,36.99,34.6016,37.4868,39.6975,43.8323,44.2861,47.4748,59.9401,65.9774,67.3612,70.2368,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.0151,0.0594,0.144,0.194,1.08296,1.20053,2.64827,3.96504,15.469,21.3267,25.1224,27.92,34.66,37.74,42.75,43.8877,45.0645,48.5213,49.9177,52.6,60.2565,64.892,70.1201,69.9463,73.2118,75.6762,78.8455,83.3772,86.1009
Individuals using the Internet (% of population),IT.NET.USER.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..,0.0645,0.157,0.308,0.602,1.12,2.90267,3.43089,3.38592,3.34519,3.30489,3.26255,4.28993,5.28,6.25,6.15,6,9,16,30,36.7447,37.3121,42.2576,47.8587,54.2022,61.3865,69.523,78.738,80.3696,81.36,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.00329,0.0129,0.0255,0.0377,0.105,0.451,0.786,1.48,2.04,2.87069,4.52849,9.14943,13.2076,19.0737,21.0227,28.1784,30.88,33.83,39.22,40.65,45.69,48.56,51.04,54.551,58.328,60.8725,67.4713,70.4343,73.9124,81.3427,80.6899,80.5278,84.1506,84.4635
Individuals using the Internet (% of population),IT.NET.USER.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,18.8857,..,..,..,..,..,..,36,37,37.4,37.6,..,..,..,77.7014,77.7043,..,..,..,..,..,..,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,1.02,3.3,4.83,6.28,7.67,8.99628,12.9178,15.3299,19.595,29.7156,36.4664,42.1863,44.68,46,49,53,56,60.2731,64.5,68.77,71.2,90,94.8667,95,95,96.3055,97.6288,98.9704,99.0336,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.00234,0.0195,0.12,0.725,1.22,1.84,2.91,5.37092,7.6123,9.08,12.04,18.13,19.97,27.09,33.64,39.67,45,46.23,47.98,51.9,53.0615,55.4904,56.6563,59.8255,63.4101,64.782,67.947,70.1625,75.2714,79.1269,80.3896,82.439
Individuals using the Internet (% of population),IT.NET.USER.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.000961,0.0187,0.0454,0.0618,0.0770802,0.157732,0.200993,0.37344,0.400295,0.469914,0.632708,0.75,0.92,1.13,2.4,3,3.72503,5,6,6.55,7.14,7.79,8.5,9.27181,10.7927,12.5631,14.6238,17.0226,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.000804,0.00798,0.0158,0.0392,0.0772484,0.106001,0.118228,0.201273,0.34906,0.542143,0.657593,0.7,0.81,0.9,1,1.11,1.22,1.26422,1.04239,2,2.2,2.66075,4,6.1,9.17302,10.9847,11.0009,11.0784,..
